id,make,model,year,fuelType1,drive,trany,VClass,cylinders,displ,speeds,drive_number,avgMpg
42867,BMW,X6 M50i,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.4,8.0,4,22.861739999999998
42868,BMW,X6 M,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.4,8.0,4,18.73531
42869,BMW,X6 M Competition,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.4,8.0,4,18.73531
42870,BMW,X7 xDrive40i,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,27.259999999999998
42871,BMW,X7 M50i,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.4,8.0,4,21.59702
42872,BMW,Alpina XB7,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.4,8.0,4,21.59702
42873,Mercedes-Benz,AMG GLE63 S 4matic Plus,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,20.659999999999997
42874,BMW,230i Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4.0,2.0,6.0,2,32.6359
42875,BMW,M240i Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,2,31.3843
42876,BMW,M240i Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,6.0,3.0,6.0,2,27.61581
42877,BMW,M240i xDrive Coupe,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,31.446089999999998
42878,BMW,M240i Convertible,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,2,31.3843
42879,BMW,M240i Convertible,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,6.0,3.0,6.0,2,27.61581
42880,BMW,M240i xDrive Convertible,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,31.446089999999998
42881,BMW,M2 Competition Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,6.0,3.0,6.0,2,25.687129999999996
42882,Chevrolet,Camaro,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,6.0,3.6,10.0,2,28.602510000000002
42883,Chevrolet,Camaro,2021,Regular Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,6.0,3.6,6.0,2,25.265439999999998
42884,Chevrolet,Camaro,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,8.0,6.2,6.0,2,19.80634
42885,Chevrolet,Camaro,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,8.0,6.2,10.0,2,19.1027
42886,Chevrolet,Camaro,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,8.0,6.2,10.0,2,23.71482
42887,Chevrolet,Camaro,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,8.0,6.2,6.0,2,23.740000000000002
42888,Chevrolet,Camaro,2021,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4.0,2.0,6.0,2,29.014899999999997
42889,Chevrolet,Camaro,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,2,32.31999999999999
42890,BMW,530i,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,2,36.9324
42891,BMW,M550i xDrive,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.4,8.0,4,25.57045
42892,MINI,Cooper S Clubman,2021,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S7),Midsize Cars,4.0,2.0,7.0,2,38.348
42893,BMW,X1 xDrive28i,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,4.0,2.0,8.0,4,33.62915
42894,BMW,X1 sDrive28i,2021,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Large Cars,4.0,2.0,8.0,2,35.665659999999995
42895,Cadillac,XT4 FWD,2021,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,34.51
42896,Cadillac,XT6 FWD,2021,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,30.57
42897,Chevrolet,Blazer FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,4.0,2.5,9.0,2,31.21272
42898,Chevrolet,Blazer FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,33.0956
42899,BMW,X3 xDrive30i,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,32.90888
42900,BMW,X3 M40i,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,29.874919999999996
42901,BMW,X4 xDrive30i,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,32.90888
42902,BMW,X4 M40i,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,29.874919999999996
42903,Cadillac,XT5 AWD,2021,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,31.034059999999997
42904,Cadillac,XT6 AWD,2021,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,31.034059999999997
42905,Chevrolet,Blazer AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,31.709999999999997
42906,Jeep,Wrangler 2dr 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 4WD,6.0,3.6,8.0,4,27.43
42907,Jeep,Wrangler 2dr 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,30.81337
42908,Jeep,Wrangler 4dr 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 4WD,6.0,3.6,8.0,4,26.830000000000002
42909,Jeep,Wrangler 4dr 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,30.669999999999995
42910,Jeep,Wrangler 2dr 4WD,2021,Regular Gasoline,4-Wheel Drive,Manual 6-spd,Small Sport Utility Vehicle 4WD,6.0,3.6,6.0,4,25.399639999999998
42911,Jeep,Wrangler 4dr 4WD,2021,Regular Gasoline,4-Wheel Drive,Manual 6-spd,Small Sport Utility Vehicle 4WD,6.0,3.6,6.0,4,24.589999999999996
42912,Toyota,Venza AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,4.0,2.5,6.0,4,53.88771999999999
42913,GMC,Acadia FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,4.0,2.5,9.0,2,31.21272
42914,GMC,Acadia FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,33.09482
42915,GMC,Acadia AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,31.709999999999997
42917,BMW,Z4 M40i,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Two Seaters,6.0,3.0,8.0,2,33.099999999999994
42918,BMW,230i Convertible,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,2,35.08187
42919,BMW,M2 Competition Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S7),Subcompact Cars,6.0,3.0,7.0,2,23.741569999999996
42920,BMW,840i Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,2,33.18
42921,BMW,840i xDrive Coupe,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,29.40799
42922,BMW,840i xDrive Convertible,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,29.40799
42923,BMW,M8 Competition Convertible,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,8.0,4.4,8.0,4,21.553129999999996
42924,Nissan,GT-R,2021,Premium Gasoline,All-Wheel Drive,Automatic (AM-S6),Subcompact Cars,6.0,3.8,6.0,4,22.744880000000002
42925,BMW,M340i,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.0,8.0,2,34.560919999999996
42926,BMW,M340i xDrive,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.0,8.0,4,33.153189999999995
42927,Hyundai,Veloster N,2021,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S8),Compact Cars,4.0,2.0,8.0,2,27.584490000000002
42928,Hyundai,Veloster N,2021,Premium Gasoline,Front-Wheel Drive,Manual 6-spd,Compact Cars,4.0,2.0,6.0,2,30.63
42929,Mercedes-Benz,AMG CLA35 4matic,2021,Premium Gasoline,4-Wheel Drive,Automatic (AM7),Compact Cars,4.0,2.0,7.0,4,32.0
42930,Mercedes-Benz,CLA250 4matic,2021,Premium Gasoline,4-Wheel Drive,Automatic (AM7),Compact Cars,4.0,2.0,7.0,4,36.05
42931,Mercedes-Benz,CLA250,2021,Premium Gasoline,Front-Wheel Drive,Automatic (AM7),Compact Cars,4.0,2.0,7.0,2,38.36
42932,BMW,X2 xDrive28i,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,35.03633
42933,BMW,X2 M35i,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,34.065479999999994
42934,BMW,530i xDrive,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,34.80968
42935,BMW,540i xDrive,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.0,8.0,4,34.14583
42936,BMW,M5,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.4,8.0,4,21.553129999999996
42937,BMW,M5 Competition,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.4,8.0,4,21.553129999999996
42938,BMW,840i xDrive Gran Coupe,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.0,8.0,4,29.40799
42939,BMW,M8 Gran Coupe,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.4,8.0,4,21.553129999999996
42940,BMW,M8 Competition Gran Coupe,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.4,8.0,4,21.553129999999996
42941,Chevrolet,Malibu,2021,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Midsize Cars,4.0,2.0,9.0,2,33.55
42942,Toyota,Avalon XLE,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.5,8.0,2,33.949999999999996
42943,Toyota,Avalon,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.5,8.0,2,32.67999999999999
42944,Toyota,Avalon Hybrid,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S6),Midsize Cars,4.0,2.5,6.0,2,59.22
42945,Toyota,Avalon Hybrid XLE,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S6),Midsize Cars,4.0,2.5,6.0,2,60.999759999999995
42946,Toyota,Avalon AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.5,8.0,4,37.63999999999999
42947,Toyota,Avalon TRD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.5,8.0,2,31.85129
42948,Rolls-Royce,Ghost,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,12.0,6.7,8.0,4,17.73
42949,Rolls-Royce,Ghost EWB,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,12.0,6.7,8.0,4,17.73
42950,Nissan,Titan 2WD,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S9),Standard Pickup Trucks 2WD,8.0,5.6,9.0,2,22.39
42951,Jeep,Gladiator 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 4WD,6.0,3.6,8.0,4,24.229999999999997
42952,Nissan,Titan 4WD,2021,Premium Gasoline,Part-time 4-Wheel Drive,Automatic (S9),Standard Pickup Trucks 4WD,8.0,5.6,9.0,4,22.29
42953,Nissan,Titan 4WD PRO-4X,2021,Premium Gasoline,Part-time 4-Wheel Drive,Automatic (S9),Standard Pickup Trucks 4WD,8.0,5.6,9.0,4,21.68119
42954,Cadillac,XT5 FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,27.231569999999998
42955,Cadillac,XT6 FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,27.231569999999998
42956,Cadillac,XT5 FWD,2021,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,32.839999999999996
42957,Chevrolet,Blazer FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,29.152029999999996
42958,Lexus,RX 350 L,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,6.0,3.5,8.0,2,28.259999999999998
42959,Toyota,RAV4,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,4.0,2.5,8.0,2,39.64
42960,Toyota,RAV4,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,4.0,2.5,8.0,2,40.41
42961,Cadillac,XT5 AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,26.83
42962,Cadillac,XT6 AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,26.22
42963,Cadillac,XT4 AWD,2021,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,32.78
42964,Chevrolet,Blazer AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,27.571199999999997
42967,Lexus,RX 350 L AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.5,8.0,4,27.208759999999998
42968,Toyota,RAV4 AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.5,8.0,4,38.75999999999999
42969,Toyota,RAV4 AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.5,8.0,4,36.84603
42970,Toyota,RAV4 AWD TRD OFFROAD,2021,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.5,8.0,4,36.18
42971,Toyota,RAV4 AWD LE,2021,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.5,8.0,4,39.56971
42972,Toyota,RAV4 Hybrid  AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,4.0,2.5,6.0,4,56.43
42973,GMC,Acadia FWD,2021,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,28.421319999999998
42974,Toyota,4Runner 2WD,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S5),Standard Sport Utility Vehicle 2WD,6.0,4.0,5.0,2,22.889999999999997
42975,Bentley,Bentayga,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.0,8.0,4,21.509999999999998
42976,GMC,Acadia AWD,2021,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,27.571199999999997
42977,Land Rover,Range Rover Sport MHEV,2021,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,27.82553
42978,Lexus,GX 460,2021,Premium Gasoline,4-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 4WD,8.0,4.6,6.0,4,20.419999999999998
42979,Lexus,RX 450h L AWD,2021,Premium Gasoline,All-Wheel Drive,Automatic (AV-S6),Standard Sport Utility Vehicle 4WD,6.0,3.5,6.0,4,41.077389999999994
42980,Mercedes-Benz,AMG GLS63 4matic Plus,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,19.96
42981,Toyota,4Runner 4WD,2021,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S5),Standard Sport Utility Vehicle 4WD,6.0,4.0,5.0,4,22.17593
42982,Toyota,4Runner 4WD,2021,Regular Gasoline,All-Wheel Drive,Automatic (S5),Standard Sport Utility Vehicle 4WD,6.0,4.0,5.0,4,22.17593
42984,Volvo,S90 AWD PHEV,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,39.629999999999995
42985,Volvo,V60 AWD PHEV,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Station Wagons,4.0,2.0,8.0,4,40.309999999999995
42986,Chrysler,Pacifica AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Minivan - 4WD,6.0,3.6,9.0,4,25.57
42987,Aston Martin,Vantage V8,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Two Seaters,8.0,4.0,8.0,2,26.06488
42988,BMW,Z4 sDrive30i,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Two Seaters,4.0,2.0,8.0,2,36.24182
42989,Toyota,GR Supra,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Two Seaters,4.0,2.0,8.0,2,36.24182
42990,Aston Martin,DBS,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Minicompact Cars,12.0,5.2,8.0,2,21.592859999999998
42991,Aston Martin,DB11 V12,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Minicompact Cars,12.0,5.2,8.0,2,22.44914
42992,Aston Martin,DB11 V8,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Minicompact Cars,8.0,4.0,8.0,2,26.05334
42993,Audi,S5,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,30.009899999999995
42994,Audi,S5 Cabriolet,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,28.93
42995,BMW,230i Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,2,36.24182
42996,BMW,840i Convertible,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,2,31.81259
42997,Audi,S4,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.0,8.0,4,30.009899999999995
42998,Toyota,C-HR,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S7),Compact Cars,4.0,2.0,7.0,2,39.839999999999996
42999,Audi,S5 Sportback,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.0,8.0,4,30.009899999999995
43000,Audi,RS 7,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.0,8.0,4,22.5
43001,BMW,540i,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.0,8.0,2,35.97
43002,BMW,840i Gran Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.0,8.0,2,31.81259
43003,Audi,A8 L,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,8.0,4.0,8.0,4,23.48
43004,Audi,S8,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,8.0,4.0,8.0,4,21.009999999999998
43005,Audi,RS 6 Avant,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Station Wagons,8.0,4.0,8.0,4,22.31
43006,Ram,1500 2WD,2021,Regular Gasoline,Rear-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 2WD,6.0,3.6,8.0,2,27.98362
43008,Ram,1500 2WD,2021,Midgrade Gasoline,Rear-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 2WD,8.0,5.7,8.0,2,24.14497
43009,Ram,1500 2WD,2021,Midgrade Gasoline,Rear-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 2WD,8.0,5.7,8.0,2,21.93497
43010,Toyota,Tundra 2WD,2021,Regular Gasoline,Rear-Wheel Drive,Automatic (S6),Standard Pickup Trucks 2WD,8.0,5.7,6.0,2,18.456329999999998
43011,Jeep,Gladiator 4WD,2021,Regular Gasoline,4-Wheel Drive,Manual 6-spd,Standard Pickup Trucks 4WD,6.0,3.6,6.0,4,23.729999999999997
43014,Ram,1500 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 4WD,6.0,3.6,8.0,4,27.2827
43016,Ram,1500 4WD,2021,Midgrade Gasoline,4-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 4WD,8.0,5.7,8.0,4,23.85392
43017,Ram,1500 4WD,2021,Midgrade Gasoline,4-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 4WD,8.0,5.7,8.0,4,21.509999999999998
43018,Toyota,Tundra 4WD,2021,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S6),Standard Pickup Trucks 4WD,8.0,5.7,6.0,4,18.100759999999998
43019,Volkswagen,Tiguan,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,4.0,2.0,8.0,2,32.72
43020,Audi,Q3 S-line quattro,2021,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,29.65
43021,Mercedes-Benz,GLE350,2021,Premium Gasoline,Rear-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,2,28.269999999999996
43022,Mercedes-Benz,GLE350 4matic,2021,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,27.83
43023,Volkswagen,Tiguan 4motion,2021,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,30.81
43024,Audi,Q7,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,27.049999999999997
43025,Audi,RS Q8,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.0,8.0,4,20.04
43026,Audi,Q7,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.39049
43027,Audi,Q8,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.39049
43028,Audi,SQ7,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.0,8.0,4,21.332029999999996
43029,Audi,SQ8,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.0,8.0,4,21.332029999999996
43030,Lamborghini,Urus,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.0,8.0,4,17.34
43031,Lexus,LX 570,2021,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,5.7,8.0,4,17.814249999999998
43032,Toyota,Land Cruiser Wagon 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,5.7,8.0,4,18.17983
43033,Audi,A8 L,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,6.0,3.0,8.0,4,29.279999999999994
43034,BMW,430i Coupe,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,2,38.251509999999996
43035,BMW,430i xDrive Coupe,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,4,35.455529999999996
43036,Mercedes-Benz,A220 4matic,2021,Premium Gasoline,4-Wheel Drive,Automatic (AM7),Subcompact Cars,4.0,2.0,7.0,4,37.099999999999994
43037,Mercedes-Benz,A220,2021,Premium Gasoline,Front-Wheel Drive,Automatic (AM7),Subcompact Cars,4.0,2.0,7.0,2,38.099999999999994
43038,BMW,330i,2021,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,2,39.29936
43039,BMW,330i xDrive,2021,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,4,37.291399999999996
43040,Mazda,CX-3 2WD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Compact Cars,4.0,2.0,6.0,2,40.96109
43041,Mazda,CX-3 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic (S6),Compact Cars,4.0,2.0,6.0,4,38.733109999999996
43042,Mazda,3 4-Door 2WD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Compact Cars,4.0,2.0,6.0,2,41.32
43043,Mazda,3 4-Door 2WD,2021,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Compact Cars,4.0,2.5,6.0,2,39.24699
43044,Mazda,3 4-Door 4WD,2021,Regular Gasoline,4-Wheel Drive,Automatic (S6),Compact Cars,4.0,2.5,6.0,4,36.53
43045,BMW,X2 sDrive28i,2021,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,2,35.001
43046,Hyundai,Elantra,2021,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S1),Midsize Cars,4.0,2.0,1.0,2,45.67645999999999
