title,budget,revenue,runtime,imdbRating,Month,Age Rating,RT_Rating,,TV Movie,Documentary,Western,Action,Thriller,Crime,Adventure,Drama,Family,Horror,Music,Comedy,Romance,War,Fantasy,Animation,Mystery,History,Science Fiction,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Washington,West Virginia,Wisconsin,Wyoming,Poster_Features
The Lady in the Van,-0.47808204853885083,-0.20218728638783945,-0.09859382729869955,0.3396307109874271,10-2015,2.0,1.2176409857107973,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9373.0,1376.0,7878.0,4733.0,37742.0,4581.0,2919.0,1815.0,2272.0,11475.0,1379.0,1401.0,4650.0,6049.0,2639.0,3103.0,3888.0,7102.0,877.0,7337.0,6546.0,12334.0,3579.0,2099.0,7607.0,992.0,1843.0,4902.0,1378.0,6459.0,2331.0,13280.0,10104.0,878.0,12982.0,4427.0,1683.0,10815.0,865.0,8466.0,1008.0,12352.0,35536.0,2889.0,248.0,6883.0,1431.0,3659.0,526.0,[0.       0.       0.       ... 2.225134 0.       0.      ]
Jem and the Holograms,-0.5026863118985712,-0.4373473455867602,0.5622231923331761,-2.149321425560704,10-2015,1.0,-1.3037042481372336,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,9373.0,1376.0,7878.0,4733.0,37742.0,4581.0,2919.0,1815.0,2272.0,11475.0,1379.0,1401.0,4650.0,6049.0,2639.0,3103.0,3888.0,7102.0,877.0,7337.0,6546.0,12334.0,3579.0,2099.0,7607.0,992.0,1843.0,4902.0,1378.0,6459.0,2331.0,13280.0,10104.0,878.0,12982.0,4427.0,1683.0,10815.0,865.0,8466.0,1008.0,12352.0,35536.0,2889.0,248.0,6883.0,1431.0,3659.0,526.0,[0.        0.        0.0268471 ... 1.7031225 0.        0.       ]
Tales of Halloween,-0.6257076286971727,-0.44888973309049285,-0.40697510312690816,-0.8550663145556762,10-2015,3.0,0.7660567647230903,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9373.0,1376.0,7878.0,4733.0,37742.0,4581.0,2919.0,1815.0,2272.0,11475.0,1379.0,1401.0,4650.0,6049.0,2639.0,3103.0,3888.0,7102.0,877.0,7337.0,6546.0,12334.0,3579.0,2099.0,7607.0,992.0,1843.0,4902.0,1378.0,6459.0,2331.0,13280.0,10104.0,878.0,12982.0,4427.0,1683.0,10815.0,865.0,8466.0,1008.0,12352.0,35536.0,2889.0,248.0,6883.0,1431.0,3659.0,526.0,[0.        0.        0.        ... 1.9631329 0.        0.       ]
Louder Than Bombs,-0.3550607317402492,-0.44280081376043956,-0.05453935932324117,0.24007262552550132,10-2015,3.0,0.6155286910605211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9373.0,1376.0,7878.0,4733.0,37742.0,4581.0,2919.0,1815.0,2272.0,11475.0,1379.0,1401.0,4650.0,6049.0,2639.0,3103.0,3888.0,7102.0,877.0,7337.0,6546.0,12334.0,3579.0,2099.0,7607.0,992.0,1843.0,4902.0,1378.0,6459.0,2331.0,13280.0,10104.0,878.0,12982.0,4427.0,1683.0,10815.0,865.0,8466.0,1008.0,12352.0,35536.0,2889.0,248.0,6883.0,1431.0,3659.0,526.0,[0.        0.        0.        ... 2.9235554 0.        0.       ]
Hitman: Agent 47,0.23544158889303832,0.04215999523033865,-0.4510295711023666,-0.6559501436318255,08-2015,3.0,-1.8305525059562253,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.03230955 ... 2.771628   0.         0.        ]
Straight Outta Compton,0.06321174537499612,0.7627270015305448,1.7957482956460107,1.4347696510686045,08-2015,3.0,1.2176409857107973,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.01806117 ... 3.8698096  0.         0.        ]
Goosebumps,0.8013396461666056,0.5009631605489303,-0.14264829527415793,-0.05860163086027426,08-2015,1.0,0.8036887831387324,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.00841658 ... 2.1710265  0.         0.        ]
War Room,-0.5518948386180118,-0.043207501350301554,0.6062776603086345,0.14051454006357642,08-2015,1.0,-0.9273840639808111,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.00292792 ... 2.4657423  0.         0.        ]
No Escape,-0.5026863118985712,-0.1237212137542073,-0.14264829527415793,0.3396307109874271,08-2015,3.0,-0.32527176933053514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.00538994 ... 2.547584   0.         0.        ]
The Man from U.N.C.L.E.,1.2196121232818509,0.19978634252511301,0.430059788406801,0.8374211382970533,08-2015,2.0,0.4273685989823099,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.00237821 ... 2.1906784  0.         0.        ]
American Ultra,0.06321174537499612,-0.28798127924833755,-0.4510295711023666,-0.25771780178412496,08-2015,3.0,-0.47579984299310396,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.       0.       0.       ... 2.330702 0.       0.      ]
Sinister 2,-0.37966499509996954,-0.13028287377226913,-0.40697510312690816,-1.0541824854795268,08-2015,3.0,-1.604760395462372,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.00343754 ... 1.7855794  0.         0.        ]
Macbeth,-0.256643678301368,-0.3531175939175862,0.2978963844804258,0.24007262552550132,08-2015,3.0,0.878952819970017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.00798778 ... 2.7811134  0.         0.        ]
We Are Your Friends,-0.47808204853885083,-0.38442877344387,-0.4510295711023666,-0.15815971632219916,08-2015,3.0,-0.6263279166556731,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.       0.       0.       ... 2.526319 0.       0.      ]
The 33,-0.010601044704164824,-0.3014499691436142,0.6062776603086345,0.5387468819112778,08-2015,2.0,-0.32527176933053514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.00542041 ... 2.3069472  0.         0.        ]
The Diary of a Teenage Girl,-0.576499101977732,-0.4425057768450015,-0.1867027632496163,0.439188796449352,08-2015,3.0,1.4434330962046507,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.00908757 ... 1.9067769  0.         0.        ]
A Perfect Day,-0.6257076286971727,-0.4411483649734125,-0.010484891347782795,0.439188796449352,08-2015,3.0,0.5402646542292365,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.00335146 ... 2.2845614  0.         0.        ]
Steve Jobs: The Man in the Machine,-0.6257076286971727,-0.44842178544270406,1.0027678720877597,0.5387468819112778,08-2015,3.0,0.6907927278918057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.01726084 ... 2.519438   0.         0.        ]
Mistress America,-0.6257076286971727,-0.4363432939818263,-0.979683186807867,0.3396307109874271,08-2015,3.0,0.9542168568013012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.00456233 ... 2.1228478  0.         0.        ]
45 Years,-0.6257076286971727,-0.425805373560132,-0.49508403907782494,0.7378630528351277,08-2015,3.0,1.518697133035935,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.         0.         0.00222014 ... 2.2161415  0.         0.        ]
Z for Zachariah,-0.6257076286971727,-0.4506680413331402,-0.40697510312690816,-0.35727588724604986,08-2015,2.0,0.8036887831387324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,[0.        0.        0.        ... 2.3997312 0.        0.       ]
Once I Was a Beehive,-0.6257076286971727,-0.44698779331293026,0.5622231923331761,-0.15815971632219916,08-2015,1.0,0.8036887831387324,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9912.0,1394.0,8655.0,5240.0,38850.0,4939.0,3213.0,1809.0,2286.0,11786.0,1391.0,1552.0,5099.0,6603.0,2595.0,3452.0,4071.0,7423.0,1158.0,5734.0,7220.0,14083.0,3872.0,2149.0,7964.0,1072.0,2005.0,5016.0,1404.0,7245.0,2588.0,15288.0,10508.0,1027.0,14953.0,4730.0,1891.0,11268.0,1093.0,8686.0,1201.0,13749.0,37480.0,2974.0,321.0,7545.0,1633.0,3933.0,597.0,"[0.0000000e+00 0.0000000e+00 2.2677986e-03 ... 2.3804741e+00 0.0000000e+00
 0.0000000e+00]"
The Craft: Legacy,-0.18283088822220703,-0.4375501706706333,-0.5391385070532833,-1.7510890837130038,10-2020,2.0,-0.32527176933053514,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,[0.         0.         0.00239843 ... 2.235558   0.         0.        ]
Love and Monsters,0.11242027209443675,-0.4446429910704377,0.12167851257859233,0.5387468819112778,10-2020,2.0,1.4058010777890086,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,[0.         0.         0.00351949 ... 2.352703   0.         0.        ]
The Doorman,-0.6257076286971727,-0.44954557875343004,-0.40697510312690816,-1.651530998251078,10-2020,3.0,-1.2284402113059492,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,[0.         0.         0.01301869 ... 2.3905854  0.         0.        ]
Wolfwalkers,-0.33045646838052894,-0.44377287362832857,-0.14264829527415793,1.6338858219924552,10-2020,1.0,1.5939611698672198,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,[0.         0.         0.00876046 ... 2.4166515  0.         0.        ]
The Wolf of Snow Hollow,-0.576499101977732,-0.44995530541392603,-0.979683186807867,-0.15815971632219916,10-2020,3.0,1.2552730041264395,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,"[0.0000000e+00 0.0000000e+00 6.7331351e-04 ... 1.6253841e+00 0.0000000e+00
 0.0000000e+00]"
The Empty Man,-0.23203941494164765,-0.42251475876422023,1.355203615891427,-0.15815971632219916,10-2020,3.0,0.7284247463074478,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,"[0.0000000e+00 0.0000000e+00 2.1031853e-03 ... 2.7694471e+00 0.0000000e+00
 0.0000000e+00]"
All My Life,-0.010601044704164824,-0.43935659286401707,-0.5831929750287417,-0.05860163086027426,10-2020,2.0,0.013416396410245229,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,[0.         0.         0.00399101 ... 2.3309727  0.         0.        ]
Come Play,-0.40426925845968986,-0.40250988542521576,-0.4510295711023666,-0.5563920581699006,10-2020,2.0,-0.024215622005397223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,"[0.0000000e+00 0.0000000e+00 1.1912122e-03 ... 1.9473428e+00 0.0000000e+00
 0.0000000e+00]"
The Dark and the Wicked,-0.6257076286971727,-0.44965827541266795,-0.49508403907782494,-0.25771780178412496,10-2020,-1.0,1.2929050225420815,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,[0.         0.         0.00962682 ... 1.9702295  0.         0.        ]
Six Minutes to Midnight,-0.6257076286971727,-0.45060161918908953,-0.3188661671759914,-0.45683397270797477,10-2020,2.0,-0.776855990318242,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,"[0.0000000e+00 0.0000000e+00 1.6364467e-03 ... 2.1373069e+00 0.0000000e+00
 0.0000000e+00]"
Hard Kill,-0.6257076286971727,-0.4507278820789997,-0.3629206351514498,-3.2444603656418822,10-2020,3.0,-2.131608653281363,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,[0.         0.         0.05785706 ... 2.8349266  0.         0.        ]
Horizon Line,-0.6257076286971727,-0.44588354549033665,-0.6713019109796584,-1.551972912789153,10-2020,2.0,-0.6263279166556731,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,[0.         0.         0.02316003 ... 2.4961503  0.         0.        ]
Dragon Rider,-0.18701361299335947,-0.4322775614869555,-0.27481169920053305,-0.6559501436318255,10-2020,-1.0,0.6907927278918057,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,641.0,1258.0,9523.0,5725.0,37249.0,5520.0,2902.0,1330.0,1881.0,10172.0,1170.0,1452.0,4954.0,6412.0,2617.0,3787.0,4037.0,6583.0,1078.0,5906.0,5735.0,13517.0,4354.0,2363.0,7308.0,1168.0,1686.0,5704.0,1208.0,5400.0,3103.0,12773.0,12848.0,1060.0,14127.0,4940.0,3435.0,8355.0,895.0,8177.0,1117.0,12514.0,40596.0,2881.0,328.0,6897.0,1302.0,4119.0,580.0,[0.       0.       0.       ... 2.163541 0.       0.      ]
