title,release_date,original_language,genres,budget,revenue,runtime,year,Rated,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID
My Man Godfrey,1936-09-02,en,Comedy-Romance-Drama,575375.0,684200.0,95.0,1936.0,Approved,posters/My_Man_Godfrey_1936_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82.0,7.9,"26,948",tt0028010
Behind the Candelabra,2013-05-26,en,Drama-Romance,23000000.0,15600000.0,118.0,2013.0,TV-MA,posters/Behind_the_Candelabra_2013_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",,7.0,"45,804",tt1291580
The Romantics,2010-09-10,en,Drama-Romance,4500000.0,123820.0,97.0,2010.0,PG-13,posters/The_Romantics_2010_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43.0,5.0,"12,587",tt1403988
Bronco Billy,1980-06-11,en,Drama-Romance-Comedy,6500000.0,24265583.0,116.0,1980.0,PG,posters/Bronco_Billy_1980_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,6.1,"12,937",tt0080472
Let's Go to Prison,2006-11-17,en,Comedy-Crime,4000000.0,4630045.0,84.0,2006.0,R,posters/Let's_Go_to_Prison_2006_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27.0,5.9,"26,629",tt0454987
Control,2007-10-05,en,Drama,5000000.0,8159508.0,121.0,2007.0,R,posters/Control_2007_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78.0,7.6,"69,285",tt0421082
Scissors,1991-03-22,en,Drama-Thriller-Horror,0.0,2368000.0,105.0,1991.0,R,posters/Scissors_1991_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",,5.1,"3,241",tt0102860
Swing Vote,2008-08-01,en,Comedy-Drama,21000000.0,17600000.0,120.0,2008.0,PG-13,posters/Swing_Vote_2008_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,6.1,"19,456",tt1027862
Rollerball,2002-02-08,en,Action-Science Fiction-Thriller,70000000.0,25852764.0,98.0,2002.0,PG-13,posters/Rollerball_2002_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '14/100'}]",14.0,3.1,"29,904",tt0246894
Were the World Mine,2008-06-24,en,Fantasy-Romance,0.0,119563.0,97.0,2008.0,Not Rated,posters/Were_the_World_Mine_2008_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]",,6.8,"5,929",tt0476991
Half Past Dead,2002-11-15,en,Crime-Action-Thriller,25000000.0,19233280.0,98.0,2002.0,PG-13,posters/Half_Past_Dead_2002_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",23.0,4.6,"16,943",tt0297162
"Peace, Love & Misunderstanding",2011-09-13,en,Comedy-Drama-Romance,0.0,539896.0,96.0,2011.0,R,"posters/Peace,_Love_&_Misunderstanding_2011_photo.jpg","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,5.9,"8,829",tt1649780
Two for the Money,2005-10-07,en,Comedy-Crime-Drama-Thriller,35000000.0,30526509.0,122.0,2005.0,R,posters/Two_for_the_Money_2005_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,6.2,"49,203",tt0417217
Forget Paris,1995-05-19,en,Comedy-Drama-Romance,0.0,33177694.0,101.0,1995.0,PG-13,posters/Forget_Paris_1995_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",,6.5,"13,174",tt0113097
Make Your Move,2013-08-07,en,Music,15000000.0,1583687.0,110.0,2013.0,PG-13,posters/Make_Your_Move_2013_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,5.5,"3,379",tt1828959
Panic,2000-12-01,en,Crime-Drama,1000000.0,779137.0,88.0,2000.0,R,posters/Panic_2000_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77.0,6.7,"9,135",tt0194218
Ginger & Rosa,2012-10-18,en,Drama,0.0,1005700.0,89.0,2012.0,,,[],,,,tt2465632
Midnight Lace,1960-10-13,en,Drama-Mystery-Thriller-Horror,0.0,7400000.0,110.0,1960.0,Approved,posters/Midnight_Lace_1960_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60.0,6.8,"6,124",tt0054084
My Dog Skip,2000-01-12,en,Comedy-Drama-Family,6000000.0,35547761.0,95.0,2000.0,PG,posters/My_Dog_Skip_2000_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61.0,7.0,"21,526",tt0156812
Kicking and Screaming,1995-10-06,en,Comedy-Drama-Romance,0.0,718490.0,96.0,1995.0,R,posters/Kicking_and_Screaming_1995_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75.0,6.7,"15,422",tt0113537
The Million Dollar Hotel,2000-02-09,en,Drama-Thriller,8000000.0,105983.0,122.0,2000.0,R,posters/The_Million_Dollar_Hotel_2000_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25.0,5.7,"22,645",tt0120753
The Extra Man,2010-08-01,en,Comedy,7000000.0,453079.0,108.0,2010.0,R,posters/The_Extra_Man_2010_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,5.8,"5,433",tt1361313
All the Right Moves,1983-10-21,en,Romance-Drama,5600000.0,17233166.0,91.0,1983.0,R,posters/All_the_Right_Moves_1983_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,6.0,"20,613",tt0085154
The Mosquito Coast,1986-11-26,en,Adventure-Drama,25000000.0,14302779.0,119.0,1986.0,PG,posters/The_Mosquito_Coast_1986_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51.0,6.6,"31,573",tt0091557
The Black Stallion,1979-10-13,en,Family-Adventure,2700000.0,37799643.0,118.0,1979.0,G,posters/The_Black_Stallion_1979_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84.0,7.4,"14,279",tt0078872
Screamers,1995-09-08,en,Horror-Science Fiction,20000000.0,5781885.0,108.0,1995.0,R,posters/Screamers_1995_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}]",,6.3,"29,973",tt0114367
Archenemy,2020-12-11,en,Action-Thriller-Crime-Science Fiction,0.0,136240.0,90.0,2020.0,Not Rated,posters/Archenemy_2020_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,5.0,"3,683",tt11274100
Clockers,1995-09-15,en,Mystery-Crime-Drama,25000000.0,13071518.0,128.0,1995.0,R,posters/Clockers_1995_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71.0,6.9,"23,753",tt0112688
Suspect Zero,2004-08-27,en,Crime-Thriller,27000000.0,13000000.0,99.0,2004.0,R,posters/Suspect_Zero_2004_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37.0,5.8,"21,624",tt0324127
Freaky Friday,1976-12-17,en,Fantasy-Comedy-Family,0.0,25942000.0,95.0,1976.0,G,posters/Freaky_Friday_1976_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51.0,6.3,"14,398",tt0076054
Tank Girl,1995-03-31,en,Action-Comedy-Science Fiction,25000000.0,4064495.0,98.0,1995.0,R,posters/Tank_Girl_1995_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46.0,5.4,"35,486",tt0114614
Less Than Zero,1987-11-06,en,Drama-Crime-Romance,8000000.0,12396383.0,98.0,1987.0,R,posters/Less_Than_Zero_1987_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,6.4,"22,615",tt0093407
Fletch Lives,1989-03-17,en,Comedy-Crime-Mystery,8045760.0,35150960.0,95.0,1989.0,PG,posters/Fletch_Lives_1989_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,6.1,"23,614",tt0097366
Belle,2013-05-01,en,Drama,10900000.0,16505460.0,105.0,2013.0,PG,posters/Belle_2013_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,7.3,"33,601",tt2404181
I Think I Love My Wife,2007-03-07,en,Comedy-Romance,11000000.0,13196245.0,90.0,2007.0,R,posters/I_Think_I_Love_My_Wife_2007_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,5.5,"17,634",tt0770772
Smoke,1995-06-09,en,Comedy-Drama,7000000.0,8349430.0,112.0,1995.0,R,posters/Smoke_1995_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70.0,7.4,"38,609",tt0114478
The Cutting Edge,1992-03-27,en,Romance-Comedy-Drama,0.0,25105517.0,101.0,1992.0,PG,posters/The_Cutting_Edge_1992_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,6.9,"22,752",tt0104040
The Homesman,2014-05-18,en,Western-Drama,16000000.0,3442853.0,122.0,2014.0,R,posters/The_Homesman_2014_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68.0,6.6,"36,361",tt2398231
The Big Bounce,2004-01-30,en,Comedy-Crime,50000000.0,6808550.0,88.0,2004.0,PG-13,posters/The_Big_Bounce_2004_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42.0,4.9,"18,919",tt0315824
Buddy,1997-06-06,en,Adventure-Comedy-Family,25000000.0,10113400.0,84.0,1997.0,PG,posters/Buddy_1997_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}]",,4.8,"2,861",tt0118787
Shanghai,2010-06-10,en,Drama-Thriller-Mystery-Crime,50000000.0,15302850.0,105.0,2010.0,R,posters/Shanghai_2010_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,6.3,"10,442",tt1092634
Tightrope,1984-08-17,en,Mystery-Thriller-Crime,0.0,48143579.0,115.0,1984.0,R,posters/Tightrope_1984_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61.0,6.3,"19,485",tt0088272
Regarding Henry,1991-07-10,en,Romance-Drama,25000000.0,43001500.0,108.0,1991.0,PG-13,posters/Regarding_Henry_1991_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,6.7,"34,741",tt0102768
Up the Creek,1984-04-06,en,Comedy,0.0,11708269.0,96.0,1984.0,R,posters/Up_the_Creek_1984_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",,5.5,"4,021",tt0088333
Whore,1991-06-21,en,Drama,0.0,1008404.0,85.0,1991.0,NC-17,posters/Whore_1991_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}]",,5.6,"4,486",tt0103253
A Man for All Seasons,1966-12-13,en,Drama-History,3900000.0,28350000.0,120.0,1966.0,G,posters/A_Man_for_All_Seasons_1966_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72.0,7.7,"37,794",tt0060665
Mad City,1997-11-07,en,Action-Drama-Thriller,50000000.0,10541523.0,114.0,1997.0,PG-13,posters/Mad_City_1997_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,6.3,"21,274",tt0119592
The Love Guru,2008-06-20,en,Comedy-Romance,62000000.0,40854735.0,87.0,2008.0,PG-13,posters/The_Love_Guru_2008_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24.0,3.8,"55,425",tt0811138
Eight Crazy Nights,2002-11-27,en,Animation-Comedy-Music,0.0,23833131.0,76.0,2002.0,PG-13,posters/Eight_Crazy_Nights_2002_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",23.0,5.3,"25,896",tt0271263
Gods and Generals,2003-02-21,en,Drama-History-War,56000000.0,12923936.0,219.0,2003.0,PG-13,posters/Gods_and_Generals_2003_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30.0,6.2,"17,419",tt0279111
Hunger,2008-05-15,en,Drama-History,0.0,2724474.0,96.0,2008.0,Not Rated,posters/Hunger_2008_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82.0,7.5,"74,195",tt0986233
Flirting with Disaster,1996-03-22,en,Comedy,7000000.0,14702438.0,92.0,1996.0,R,posters/Flirting_with_Disaster_1996_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81.0,6.7,"20,057",tt0116324
Eddie,1996-05-31,en,Action-Comedy,30000000.0,31387164.0,100.0,1996.0,PG-13,posters/Eddie_1996_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}]",,5.2,"11,558",tt0116168
Gigantic,2008-09-09,en,Comedy-Romance,0.0,165888.0,99.0,2008.0,R,posters/Gigantic_2008_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38.0,6.0,"9,971",tt1176251
Club Paradise,1986-07-11,en,Comedy-Drama-Romance,15000000.0,12308521.0,96.0,1986.0,PG-13,posters/Club_Paradise_1986_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,5.1,"6,975",tt0090856
The Tempest,2010-09-11,en,Drama-Fantasy,20000000.0,346594.0,110.0,2010.0,PG-13,posters/The_Tempest_2010_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43.0,5.3,"8,258",tt1274300
Red Dog: True Blue,2016-12-26,en,Comedy-Drama-Family,0.0,6625303.0,88.0,2016.0,Not Rated,posters/Red_Dog:_True_Blue_2016_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",,6.4,"2,478",tt3567194
Noises Off...,1992-03-20,en,Comedy,12000000.0,2280148.0,101.0,1992.0,PG-13,posters/Noises_Off..._1992_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,7.4,"12,663",tt0105017
Frank,2014-05-09,en,Comedy-Drama-Mystery,1000000.0,1897363.0,95.0,2014.0,R,posters/Frank_2014_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75.0,6.9,"82,915",tt1605717
Evening,2007-06-09,en,Drama-Romance,0.0,20016753.0,117.0,2007.0,PG-13,posters/Evening_2007_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,6.4,"14,147",tt0765447
All Good Things,2010-12-03,en,Mystery-Thriller-Romance,0.0,1754389.0,101.0,2010.0,R,posters/All_Good_Things_2010_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57.0,6.3,"61,392",tt1175709
The Fury,1978-03-10,en,Horror-Science Fiction-Thriller,5500000.0,24000000.0,118.0,1978.0,R,posters/The_Fury_1978_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,6.3,"17,715",tt0077588
Love Happens,2009-09-18,en,Drama-Romance,18000000.0,36133014.0,109.0,2009.0,PG-13,posters/Love_Happens_2009_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33.0,5.7,"34,180",tt0899106
Jane Austen's Mafia!,1998-07-24,en,Comedy-Crime,10000000.0,19000000.0,84.0,1998.0,,,,,,,
Deliver Us from Evil,2006-06-24,en,Crime-Documentary,0.0,201275.0,101.0,2006.0,Not Rated,posters/Deliver_Us_from_Evil_2006_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86.0,7.9,"10,941",tt0814075
Never Rarely Sometimes Always,2020-03-13,en,Drama,0.0,407807.0,101.0,2020.0,PG-13,posters/Never_Rarely_Sometimes_Always_2020_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '92/100'}]",92.0,7.4,"31,505",tt7772582
The Ref,1994-03-09,en,Comedy-Crime-Drama,11000000.0,11439193.0,97.0,1994.0,R,posters/The_Ref_1994_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59.0,6.9,"26,773",tt0110955
Roar,1981-11-12,en,Adventure-Comedy-Thriller,17000000.0,2000000.0,102.0,1981.0,PG,posters/Roar_1981_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,6.1,"4,684",tt0083001
CB4,1993-03-12,en,Music-Comedy,6000000.0,17953778.0,89.0,1993.0,R,posters/CB4_1993_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,6.2,"10,662",tt0106500
Biggles,1986-05-30,en,Action-Family-Fantasy-Science Fiction-War,0.0,112132.0,108.0,1986.0,PG,posters/Biggles_1986_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",,5.6,"3,473",tt0090729
Ninja III: The Domination,1984-09-14,en,Action-Fantasy-Horror,0.0,7610785.0,92.0,1984.0,R,posters/Ninja_III:_The_Domination_1984_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25.0,5.4,"5,331",tt0087805
Yellowbeard,1983-06-24,en,Comedy-Adventure,0.0,4300000.0,96.0,1983.0,PG,posters/Yellowbeard_1983_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39.0,5.9,"8,685",tt0086618
The Satanic Rites of Dracula,1973-11-03,en,Horror,0.0,544476.0,87.0,1973.0,R,posters/The_Satanic_Rites_of_Dracula_1973_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",,5.5,"7,162",tt0070634
The Super,1991-10-04,en,Comedy,22000000.0,11000863.0,84.0,1991.0,R,posters/The_Super_1991_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",,5.7,"6,570",tt0103007
Switchback,1997-10-31,en,Thriller,37000000.0,6482195.0,118.0,1997.0,R,posters/Switchback_1997_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}]",,6.4,"15,445",tt0119210
In the Loop,2009-01-22,en,Comedy,0.0,6149791.0,106.0,2009.0,Not Rated,posters/In_the_Loop_2009_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83.0,7.4,"62,209",tt1226774
Collision,2013-01-30,en,Romance-Thriller-Action,7700000.0,467282.0,101.0,2013.0,R,posters/Collision_2013_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",,5.9,"3,472",tt1680123
The Hunger,1983-04-29,en,Horror-Drama,0.0,5979292.0,97.0,1983.0,R,posters/The_Hunger_1983_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,6.6,"29,595",tt0085701
The Associate,1996-10-25,en,Comedy,23000000.0,12800000.0,114.0,1996.0,PG-13,posters/The_Associate_1996_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}]",,6.1,"9,221",tt0115580
